datetime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Sub_metering_4,Daily_total_power,Peak_hour_power,Night_usage_power,Daily_total_power_lag_1,Daily_total_power_lag_7,Global_reactive_power_lag_1,Global_reactive_power_lag_7,Voltage_lag_1,Voltage_lag_7,Global_intensity_lag_1,Global_intensity_lag_7,Sub_metering_1_lag_1,Sub_metering_1_lag_7,Sub_metering_2_lag_1,Sub_metering_2_lag_7,Sub_metering_3_lag_1,Sub_metering_3_lag_7,Sub_metering_4_lag_1,Sub_metering_4_lag_7,Peak_hour_power_lag_1,Peak_hour_power_lag_7,Night_usage_power_lag_1,Night_usage_power_lag_7,Power_rolling_mean_3,Power_rolling_mean_7,Is_workday,Is_weekend,Is_Autumn,Is_Spring,Is_Summer,Is_Winter,Day_0,Day_1,Day_2,Day_3,Day_4,Day_5,Day_6,Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Month_12,Temp_mean,Temp_max,Temp_min,Precipitation,High_Consumption
2007-01-02,-0.49512204319938585,0.24439508069092541,0.5425167202071527,-0.5203789621018761,-1.005951622311346,-0.7209163929414877,-0.7163521992397619,0.13936234182044915,-0.49512204319938624,-0.2579746378492959,-0.20842035122078154,1.9678534873649307,3.926032342813969,-0.5975360591338393,-0.26225946072217177,-0.34306671877313066,0.38658784739524743,1.9145973413732753,3.852236998249426,-1.0065628113350598,-0.3206240077936372,-0.7189789550700946,0.3232168101014906,-0.8972311346795884,1.5103387498495768,4.288958915621982,5.466951485717325,0.2802932757992753,1.1245831136697848,4.004139770160328,4.228101935872276,2.860726122802142,2.701930501438287,1,0,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,-0.7833613971865212,-0.9951595857808122,-0.47581893269471026,-0.1336589209485271,0
2007-01-03,-0.9202211287699421,0.371751647029005,1.3295049154238592,-0.9262421122147507,-1.005951622311346,-0.7228361365288389,-1.1925649626997412,-0.26275377647819975,-0.9202211287699426,-1.1107737090070664,0.4419925059653354,-0.4958279396991014,-0.06640337055808454,0.2437644288142179,0.013225897334040622,0.5422205443558961,1.4294154831151584,-0.5208488702899184,-0.06131463686884013,-1.0065628113350598,-1.0053635117026125,-0.7208986826676215,-0.7388619730143768,-0.7165112616934728,-0.6084193401218627,0.13794429093230287,0.7771512099771251,-0.25883641049755424,-0.4681467214246834,-0.21004007833597924,-0.1967278894911852,1.8510383634304728,1.8818549731749552,1,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,-0.7833613971865212,-0.9383170906331202,-0.6289055132276229,-0.5263214674516411,0
2007-01-04,2.820245019228477,0.4829144251011088,-0.5274819382179229,2.8217108109109272,-0.34448075914622045,2.758138923235704,0.4321765246531429,3.5070554505059226,2.820245019228476,1.1490433080851261,4.246757211124419,-0.9206831561391476,0.8363334248843107,0.37114836555635283,0.6115880801149776,1.3292197182325127,1.1864563248337865,-0.9264748874996105,0.8375154678234235,-1.0065628113350598,0.38618352800927375,-0.7228184102651483,1.2259119813302088,-1.192689578051317,-0.025979280402111775,-0.2637173072371807,0.8672010675477552,-1.110873476720999,2.0615033583271436,0.44062420221287507,0.9265826761780678,0.21763609423500635,1.723461820309076,1,0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,-0.35956066085308397,-0.6683152386815832,0.017460049022452954,-0.07324929840958651,1
2007-01-05,1.910602076240214,-0.09838673299822541,-0.163837341430216,1.8980500307929369,-0.07259168884428496,-0.706038380139516,-0.44074770619670217,3.667637322573201,1.9106020762402134,0.12102273925098758,4.772116133907921,2.817637176311372,2.665041104411412,0.4823350337994878,0.3624135700238436,-0.527793040787835,0.01942739939126288,2.819288226185607,2.6624708277975415,-0.3452871488863577,-0.21595848509668517,2.7581276559504158,1.5815336739192534,0.431934382766681,0.5440177416781719,3.5018308267471703,3.5430435298553773,1.146924317114583,1.3809527608590195,4.24685967586312,4.600381586110637,0.5537868410130208,2.08867395228199,1,0,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,-0.3124716901493689,-0.5546302483861992,0.03446966908166542,-0.1940685434874677,1
2007-01-06,-0.09674345254050769,0.281210022980323,-0.5651617881445115,-0.03922175537083895,-0.16510949748869358,-0.6949998545122467,-0.9506160183263628,0.7100085226134549,-0.09674345254050813,1.0890759651191546,-0.423167883600343,1.9085160736213154,2.047497020692056,-0.09909105266461404,2.6845954367808735,-0.16414337107733132,-0.14383466344050397,1.8961671116230736,2.1167269714027177,-0.07347831332228608,0.9788678131606888,-0.7060207937867883,2.9102090691106226,-0.44092670464719685,0.8580058829634557,3.6622311898176383,1.5782413477041926,0.11982231957412168,1.7702699540891211,4.772421681204955,-0.7994592591647018,1.504878331826334,1.9467994093789525,0,1,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,-0.10841948376660272,-0.5119983770254302,0.34064283014749097,0.6516661720577007,0
2007-01-07,1.4679081111648484,1.3558633166999865,0.03456537820480925,1.548717819445784,0.24461222650797312,3.0365017434016264,0.9393947935804664,0.7257573098351947,1.4679081111648475,2.2280471129767663,0.27237280668571884,-0.09767788926488039,3.19585654119992,0.2805872830619441,-0.5467280369758696,-0.565473416356689,-0.4551341148799882,-0.03997278837961854,3.194288586952778,-0.1659688198683938,-1.0053635117026125,-0.6949823601010089,-0.7230672006651999,-0.9507581351828074,-0.7339086984433,0.7079454585960187,6.186703990467724,1.0870105570062671,1.1648226168460227,-0.4248706234452767,2.086096949350527,1.8304362810557646,1.548602987934426,0,1,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,-0.48513124939632474,-0.7535789814031213,-0.18665539168809736,-0.5263214674516411,1
2007-01-08,1.1243065350749095,0.5879347317619816,-0.6120422559260486,1.1248968355084703,-1.005951622311346,-0.6638040212177899,2.194720258527557,0.9754092058493773,1.1243065350749093,0.5444694564753411,1.453203200661835,1.466076071436037,1.958975773694506,1.35547153224558,-0.6003478682613037,0.03426211631964685,-0.34198533682482446,1.5470390039533026,1.8864291119091885,0.24363199483579748,-1.0053635117026125,3.0364881575918092,-0.720674053339567,0.9391159617922312,-0.8985803880549751,0.7236764446392518,4.263464116666286,2.224963995459548,0.27977360675178287,0.27093893480263465,3.9834624451914515,1.295796371359172,1.2265347152627244,1,0,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,-0.1712047780382231,-0.3556815153692772,0.25559472985142834,1.4974008876028693,1
2007-01-09,0.5040945289285848,0.5815529432827791,-0.1678583772895098,0.5273760867311823,0.05642974497955018,1.1599523867658397,0.13908174647465818,0.32991665412958865,0.5040945289285843,0.4195401097096693,-0.05863541500861962,1.1226716113137571,-0.49716516658659116,0.5873779105430033,0.24159926662122044,-0.6123545381311517,0.5415765862593735,1.1234656451091338,-0.5216716227603625,-1.0065628113350598,-1.0053635117026125,-0.6637867866411976,-0.7225885712000734,2.194350622107817,-0.7180239695418522,0.9730461539743657,0.13426073155412677,0.5428906727748007,-0.26025310071807284,1.4522257901558526,-0.2139150053598436,0.984938200871621,1.0703147883657265,1,0,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.09563272261616344,-0.28462839643466226,0.42569093044355355,-0.4659118449127005,1
2007-01-10,0.9801091510627641,1.0044262023859174,0.0955245528365653,1.0124791851994286,-0.5207051565641416,1.2506602712681834,0.4629170258002534,1.0299095212262417,0.9801091510627632,1.058762457543376,-0.6495190021824645,0.5028154058920276,-0.9207200464210054,0.580994750543397,0.369081114197088,-0.1681644630309674,1.3270419741588404,0.5262940086615312,-0.9227432232604958,0.05550504614677569,-1.0053635117026125,1.1599544310093115,-0.7245030890605796,0.13886080575400678,-1.1937716001402126,0.32828321577821357,-0.265290361560844,0.4180729546235321,-1.1137078133965945,-0.060197241312150124,0.4341550052329508,1.2224766147383854,1.2548998994110732,1,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,-0.28107904301355857,-0.39831338673004635,-0.42479007251707257,-0.1940685434874677,1
2007-01-11,1.1473521290030981,1.0356969659340085,0.1580792690771664,1.1867426488590036,-0.1386758378760054,0.15352681109697883,0.8347180870881504,1.349569996882501,1.1473521290030972,1.8253329501565732,-0.09839237397820857,0.9785569498758403,2.8061585652179026,1.0039588900172822,0.4803532436032711,0.09522214134541232,-0.5263516449389792,1.0111136768502593,2.7809620208818076,-0.5214595423075152,-0.34269203968757284,1.250661559992455,2.7469964215024607,0.46267266028338105,0.42938294810605715,1.0274848665224514,3.4804719417491192,1.0567241355790675,1.1478465764435473,-0.6513092402352895,4.2252145999696475,1.0296276357420953,1.6059475956865006,1,0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,-0.5636128672358501,-0.5119983770254302,-0.5438574129315603,-0.012839675870645915,1
2007-01-12,-0.17517576809110635,0.4198543776909914,0.34467633583131624,-0.17531475610313244,-1.005951622311346,-0.6772422263292482,-0.26213479435918075,0.3682964649882612,-0.17517576809110708,-0.013927342143361417,-0.16778906390439052,1.1457039845384807,1.8998199714933377,1.0352363740153512,-0.1015197431085034,0.15777773023818223,-0.16341069358868635,1.1852753239220393,1.8682058189499566,-0.13954296085522017,-0.07030947459670975,0.15353723800585947,-0.7077510577811496,0.8344468271448475,-0.44268866858342454,1.3467840233604076,3.6400294914200773,1.8226096714215134,0.11903565382982616,-0.09996956871765775,4.748681131868012,1.0387386007562147,1.2969143705353126,1,0,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,-0.2496863958777485,-0.39831338673004635,-0.10160729139203474,-0.5263214674516411,0
2007-01-13,2.6993064600266083,2.246561557506644,-0.7551362540154953,2.8071351700040954,3.906932828561128,0.5398752080514055,0.5501034471571444,2.8858557173954402,2.6993064600266075,2.7960562777283062,2.938050051226012,-0.17606521008073048,-0.10023371737245641,0.4192614340533818,0.27845042393801495,0.3443774000628083,-0.5639585850665016,-0.17598627430905917,-0.04619487415157338,-1.0065628113350598,-0.16299520855123956,-0.6772248798238856,-0.6967425800832383,-0.26232671286912956,-0.9520589753565158,0.366619645146329,0.7012668647138847,-0.015007179339091948,1.087833129909611,-0.1693930846036148,-0.42788899748862264,0.7701923471616207,0.9116089765385931,0,1,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,-0.07702683663079267,-0.4977877532385072,0.42569093044355355,-0.5263214674516411,1
2007-01-14,2.4064721584025905,0.982987381713598,-0.9823603494641944,2.528023725898695,0.11244392844453226,1.134995720130274,0.987493077702885,2.9200892404694234,2.40647215840259,1.2852813208894303,3.7716721682820413,2.696767996654835,1.4587341269325276,2.246361194440575,1.3541608590262098,-0.7554505324136161,0.03460812052519289,2.8047211013612108,1.522997762805199,3.904871842399068,0.24747018467596385,0.5398824170081383,3.0246015112758737,0.5498527749643664,0.9361058000622405,2.881333248487196,0.7169151933019168,2.7924656247306663,2.227679931600264,2.9376466225904587,0.26514629162224745,1.4498687565936164,1.4281228114727,0,1,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,-0.5636128672358501,-0.6398939911077373,-0.7649824737013231,-0.5263214674516411,1
2007-01-15,0.9699107177803888,-0.06436382316847794,0.19965142751454573,0.956673002058908,-0.31427086244600544,0.18664238797878682,1.562949959090389,0.64222478031926,0.9699107177803885,0.11728459686599516,1.1137889364332418,2.4041016870330227,1.1163807104899652,0.9825154618936068,0.5854768592209544,-0.9826777976888544,-0.6107483400269225,2.5257727331769275,1.1041803355369046,0.11150269976992934,-1.0053635117026125,1.1349979722414623,-0.665631664850011,0.9872107666998264,2.190205146831541,2.9155280767050886,0.9649746055252512,1.2830405966272942,0.5428079216545821,3.7715909843155577,1.4417232265296307,1.9476558204542171,1.6015035916909457,1,0,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,-0.7990577207544264,-0.7677896051900442,-0.7309632335828982,-0.5263214674516411,1
2007-01-16,0.1998240553863204,0.14639474135717556,0.5429943664212861,0.2113021057405008,0.29244456294998034,-0.5788553674774998,-0.710787108514854,0.8892691888274485,0.19982405538631967,0.26282084619095264,-0.573977033018759,0.9683643671895774,0.4984216730514651,-0.06506083091671461,0.5790887929471867,0.19935046861639422,-0.16742394881941847,0.9553400994839264,0.5137138125783748,-0.31508616715701643,0.058946140782056296,0.18665253906319768,1.1531603026309698,1.5626260221094306,0.1365744453560369,0.6402383336615883,0.3235995327517012,0.11608751734631154,0.41778252780153646,1.112680322070001,-0.0646696081860917,2.400360269878531,1.5729820780619697,1,0,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,-0.5950055143716602,-0.7677896051900442,-0.4588093126354977,0.10797956920723534,1
2007-01-17,2.1343678965965847,0.4520026371549737,0.08469451775470517,2.129247075232235,1.1968533454126686,1.8654581551174017,1.801718851620963,1.437617798264162,2.134367896596584,1.167137173746938,0.5777632078187546,0.19871948500899309,0.9727071347735472,0.14574302807026948,1.0023780344126891,0.5426981972333002,0.09544934030356444,0.21040469962422104,0.9930898684142492,0.2914502159072545,-0.5192362948390582,-0.5788388404506344,1.2436212715398922,-0.7109465735223461,0.4600934239821895,0.8870035027875313,1.0191272733567958,0.2614937250895418,1.0574963169681506,-0.5757380695948526,-0.6534247786412856,1.4122018907520257,1.5167742441316232,1,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,-0.10841948376660272,-0.4125240105169693,0.25559472985142834,1.5880153214112802,1
2007-01-18,0.42481262158216554,-0.007486133347588355,0.03022929909790997,0.4238165607301594,-1.005951622311346,-0.7266756237035413,1.1198627356596238,0.514375896063081,0.4248126215821649,0.26970028469778773,0.09143680051749187,2.1321535249035093,1.1393425894925167,0.45141660255139743,1.0336795591541486,0.08439195518216024,0.1578830143478556,2.12722907499788,1.1652960079940677,1.1955921064294095,-0.13651357027851677,1.8654543231004295,0.14947431426054428,1.8013776431658677,0.8315313347943761,1.4347323024990257,1.3367486932951347,1.1650020152928908,1.8246561576007558,0.5764473875405122,-0.10428335895360767,1.3046267760801005,1.7300002700628023,1,0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.26829228186311926,-0.1567327823523552,0.6298063711541038,1.4671960763333989,1
2007-01-19,-0.14328442428878987,-0.16025019506849214,-0.3271652461646072,-0.13641953755064845,0.3176194768668262,-0.7295552390845681,-0.554699563897198,0.27466743772899,-0.14328442428879032,-0.0077075758221132615,0.30347391502196674,0.423578980670755,-0.17838112139140716,-0.008170917420227478,0.41723116373560815,0.02992597672348211,0.3441190192965607,0.4227949891909632,-0.18068118463673732,-1.0065628113350598,-1.0053635117026125,-0.726657865460202,-0.679033289873555,1.1195708496273407,-0.2642502139238281,0.5125339596320365,0.3617345258154198,0.2683670165844195,-0.01601817870542264,0.08993298607621798,-0.17343007565619006,1.0891248584814057,1.5965256671267112,1,0,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.33107757613473965,-0.08567966341774019,0.7828929516870166,-0.43570703364323016,0
2007-01-20,2.6108789468781253,1.2020622143512123,-0.9581325074544121,2.746255697487165,1.7154565720996937,1.618291168245936,0.5763388748602819,2.9270671394241443,2.6108789468781244,2.3519712449834485,1.487776641575383,-0.14419216157602283,2.685659324808239,-0.16096780991079365,2.245735283773063,-0.3274735542722265,-0.7535654539284385,-0.13711378099313015,2.7665584574511475,0.3166177006817056,3.916438115842011,-0.7295374568564923,0.5347710336874363,-0.5548703195797917,0.5471946874584613,0.2730964487046424,2.8632347281373933,-0.008792970590298356,2.7961257881883372,0.3020520655722591,2.921221522945447,0.9534785668688383,1.602416949758863,0,1,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,-0.029937865927077312,-0.21357527750004723,0.1365273894369405,0.4402324931714087,1
2007-01-21,3.0665433467030123,1.030033128658716,-0.9090365742541724,3.234821517275818,5.505539862280841,1.783869052654976,0.618474561777442,2.6044657239812503,3.0665433467030114,3.043244869556083,2.073938855676496,2.608391212245784,2.3938887667293294,1.2016373762550776,0.9809181242742528,-0.9584496176953013,-0.9803498750372865,2.743877198779758,2.490742154408795,1.7140422927831018,0.11506199331234986,1.6182893949188473,1.128271570444388,0.5760863049139638,0.98415710498912,2.922498088396927,2.8972498818279697,2.3487773970453545,1.2841893305649097,1.4868125957664233,3.7518408568991983,1.1418649248635608,1.5860817499740805,0,1,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,-0.6891834557790908,-0.8104214765508131,-0.594886273109198,-0.4659118449127005,1
2007-01-22,1.0229119189094376,-0.18836995055497713,0.37634665112067406,1.0110296739490252,-0.34259264060245703,0.5437146952261079,0.5554035335618187,1.2380548079468907,1.0229119189094371,1.5157896303102243,-0.13446466348627434,3.0637942083538396,0.9625457480991491,1.0295713195157006,-0.06746336478648123,-0.909352999595902,0.19937473144259898,3.2321575651311867,0.9379425233454806,5.503007125576711,-0.3124273102330325,1.7838659002055381,0.18249974735427787,0.6182189439239233,1.5590519184806833,2.600261315977139,0.6339155025161758,3.039433345156196,0.1152946375189103,2.073201396524535,1.1035315635209972,2.1862604951535576,1.7080165907171565,1,0,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,-1.1129841921125279,-1.1088445760761962,-0.9350786742934483,-0.4961166561821707,1
2007-01-23,0.35181103005975073,-0.7938820186972848,0.9419238069413594,0.3764658598836571,-1.005951622311346,-0.3772822908056249,-1.1141236839105626,1.6576744377637662,0.35181103005975,0.7479626192482904,0.734317943516156,1.021335162803126,0.19525648584486036,-0.18909360865905722,0.1435025239046817,0.3760481571600902,0.5420533082370897,1.0096650125030815,0.20137134591904446,-0.3433995875282739,0.2953893396456527,0.5437218722031921,-0.5809142495226075,0.5551524779844871,-0.7124643144263455,1.2353948823392487,0.8793840599194858,1.5133429390446962,0.26094277674977767,-0.1360558023171257,-0.578154918558993,2.647310625411972,1.7178074937794505,1,0,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,-1.6152665462854905,-1.6346376561923472,-1.3603191757737614,-0.43570703364323016,1
